"","Date.and.Time..UTC.","Transmitter","Receiver","Transmitter.Name","Transmitter.Serial","Sensor.Value","Sensor.Unit","Statione.Name","Latitude","Longitude","Transmitter.Type","Sensor.Precision"
"215","2024-07-29 19:55:21.155142","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2024-07-29 19:55:26.1552","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2024-07-29 19:55:40.277583","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2024-07-29 19:55:56.155759","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2024-07-29 19:56:01.155863","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2024-07-29 19:56:07.15288","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2024-07-29 19:56:16.156189","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2024-07-29 19:56:36.156556","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2024-07-29 19:56:41.156614","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2024-07-29 19:57:06.157101","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2024-07-29 19:57:11.157204","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2024-07-29 19:57:21.157381","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2024-07-29 19:57:26.157469","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2024-07-29 19:57:31.157572","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2024-07-29 19:57:41.157779","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2024-07-29 19:58:03.40411","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2024-07-29 19:58:16.158412","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2024-07-29 19:58:21.1585","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2024-07-29 19:58:31.158692","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2024-07-29 19:58:46.158971","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2024-07-29 19:58:56.159163","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2024-07-29 19:59:06.15934","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2024-07-29 19:59:11.159458","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2024-07-29 19:59:16.159531","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2024-07-29 19:59:41.160002","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2024-07-29 19:59:51.160209","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2024-07-29 19:59:56.160312","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2024-07-29 20:00:06.160504","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2024-07-29 20:00:16.160681","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2024-07-29 20:00:21.160784","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2024-07-29 20:00:26.160873","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2024-07-29 20:00:36.161048","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2024-07-29 20:01:16.161815","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2024-07-29 20:01:41.162287","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2024-07-29 20:01:51.162463","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2024-07-29 20:02:26.163142","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2024-07-29 20:02:41.163437","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2024-07-29 20:03:06.163863","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2024-07-29 20:05:11.166235","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2024-07-29 20:06:01.167208","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2024-07-29 20:06:29.659641","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2024-07-29 20:06:31.167768","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2024-07-29 20:06:41.167944","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2024-07-29 20:07:01.168328","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2024-07-29 20:07:16.168623","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2024-07-29 20:08:06.169565","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2024-07-29 20:08:31.535972","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2024-07-29 20:09:01.170582","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2024-07-29 20:09:06.1707","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2024-07-29 20:09:41.171349","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2024-07-29 20:10:06.17182","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2024-07-29 20:10:31.172291","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2024-07-29 20:10:41.172498","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2024-07-29 20:11:11.173043","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2024-07-29 20:12:26.174472","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2024-07-29 20:12:36.174649","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2024-07-29 20:13:21.175518","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2024-07-29 20:13:41.175871","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2024-07-29 20:14:16.176535","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2024-07-29 20:14:46.177125","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2024-07-29 20:15:16.177684","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2024-07-29 20:15:21.177803","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2024-07-29 20:16:16.17885","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2024-07-29 20:17:02.166532","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2024-07-29 20:17:26.18016","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2024-07-29 20:17:32.791891","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2024-07-29 20:17:51.180632","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2024-07-29 20:17:59.667203","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2024-07-29 20:18:21.181207","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2024-07-29 20:18:29.042506","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2024-07-29 20:18:41.181575","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2024-07-29 20:18:56.18187","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2024-07-29 20:19:06.182015","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2024-07-29 20:19:35.293205","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2024-07-29 20:19:56.182958","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2024-07-29 20:20:21.18346","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2024-07-29 20:20:32.793876","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2024-07-29 20:21:35.919572","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2024-07-29 20:21:41.184978","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2024-07-29 20:21:56.185273","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2024-07-29 20:22:01.185331","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2024-07-29 20:22:06.18545","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2024-07-29 20:22:09.044936","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2024-07-29 20:22:11.185522","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2024-07-29 20:22:16.185642","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2024-07-29 20:22:40.295278","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2024-07-29 20:22:56.186408","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2024-07-29 20:23:08.420585","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2024-07-29 20:23:26.186968","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2024-07-29 20:23:40.29594","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2024-07-29 20:24:06.187704","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2024-07-29 20:24:09.671303","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2024-07-29 20:24:44.046648","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2024-07-29 20:25:16.189015","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2024-07-29 20:25:21.189149","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2024-07-29 20:25:26.189221","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2024-07-29 20:25:52.797429","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2024-07-29 20:26:16.190165","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2024-07-29 20:27:01.54818","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2024-07-29 20:27:16.19133","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2024-07-29 20:28:16.192449","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2024-07-29 20:28:51.193097","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2024-07-29 20:29:26.19376","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2024-07-29 20:29:46.194159","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2024-07-29 20:30:31.194998","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2024-07-29 20:30:46.195277","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2024-07-29 20:31:51.196515","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2024-07-29 20:32:26.197179","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2024-07-29 20:32:51.19765","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2024-07-29 20:33:16.198107","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2024-07-29 20:33:26.198329","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2024-07-29 20:33:36.19852","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2024-07-29 20:33:46.198697","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2024-07-29 20:33:51.19877","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2024-07-29 20:34:51.19992","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2024-07-29 20:35:56.201158","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2024-07-29 20:36:31.201821","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2024-07-29 20:36:46.202101","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2024-07-29 20:40:46.206639","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2024-07-29 20:41:01.206919","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2024-07-29 20:41:06.207037","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2024-07-29 20:41:25.30772","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2024-07-29 20:42:16.208349","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2024-07-29 20:43:16.209513","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2024-07-29 20:44:01.210368","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2024-07-29 20:44:41.211089","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2024-07-29 20:44:56.211399","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2024-07-29 20:46:01.212592","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2024-07-29 20:46:36.561199","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2024-07-29 20:47:01.213741","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2024-07-29 20:47:10.311562","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2024-07-29 20:47:26.214228","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2024-07-29 20:47:41.214523","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2024-07-29 20:49:11.216217","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2024-07-29 20:50:36.217839","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2024-07-29 20:51:04.064155","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2024-07-29 20:51:33.439458","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2024-07-29 20:51:36.218973","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2024-07-29 20:52:07.814849","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2024-07-29 20:52:31.219989","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2024-07-29 20:53:26.221036","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2024-07-29 20:54:11.566219","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2024-07-29 20:54:31.222273","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2024-07-29 20:54:46.222554","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2024-07-29 20:55:21.223216","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2024-07-29 20:55:49.692318","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2024-07-29 20:55:56.223865","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2024-07-29 20:56:06.224056","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2024-07-29 20:56:26.224439","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2024-07-29 20:56:56.224999","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2024-07-29 20:57:11.22531","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2024-07-29 20:57:26.225605","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2024-07-29 20:57:56.226149","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2024-07-29 20:58:11.226444","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2024-07-29 20:58:36.226915","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2024-07-29 20:59:40.94489","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2024-07-29 21:00:46.229376","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2024-07-29 21:01:11.229848","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2024-07-29 21:01:23.446065","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2024-07-29 21:01:36.230319","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2024-07-29 21:01:46.230495","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2024-07-29 21:01:56.571399","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2024-07-29 21:02:06.230909","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2024-07-29 21:02:55.322066","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2024-07-29 21:03:21.232294","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2024-07-29 21:03:26.232427","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2024-07-29 21:04:22.198055","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2024-07-29 21:05:26.234666","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2024-07-29 21:05:31.234754","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2024-07-29 21:05:46.23505","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2024-07-29 21:06:16.235609","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2024-07-29 21:07:06.236567","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2024-07-29 21:07:24.70006","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2024-07-29 21:07:41.237245","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2024-07-29 21:07:46.237288","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2024-07-29 21:07:56.237509","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2024-07-29 21:08:01.237583","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2024-07-29 21:08:11.23776","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2024-07-29 21:08:49.075998","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2024-07-29 21:08:56.23866","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2024-07-29 21:09:01.238732","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2024-07-29 21:09:06.238821","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2024-07-29 21:09:21.239101","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2024-07-29 21:09:26.239219","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2024-07-29 21:09:41.239499","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2024-07-29 21:09:46.239572","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2024-07-29 21:10:01.239867","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2024-07-29 21:10:16.240162","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2024-07-29 21:10:46.240737","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2024-07-29 21:10:56.240883","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2024-07-29 21:11:01.241017","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2024-07-29 21:11:38.452869","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2024-07-29 21:11:41.241753","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2024-07-29 21:11:51.24196","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2024-07-29 21:12:21.242519","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2024-07-29 21:13:06.243374","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2024-07-29 21:14:36.245038","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2024-07-29 21:14:57.830086","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2024-07-29 21:15:29.705456","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2024-07-29 21:17:31.248384","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2024-07-29 21:17:36.248487","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2024-07-29 21:17:41.248576","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2024-07-29 21:19:52.208354","H170-1802-62358","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2024-07-29 21:20:41.251964","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2024-07-29 21:21:01.252332","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2024-07-29 21:21:26.252819","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2024-07-29 21:27:21.259554","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2024-07-29 21:27:26.259626","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2024-07-29 21:27:31.259745","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2024-07-29 21:27:36.259818","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2024-07-29 21:27:41.259921","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2024-07-29 21:27:46.259995","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2024-07-29 21:27:51.260113","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2024-07-29 21:27:56.260216","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2024-07-29 21:28:06.260912","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2024-07-29 21:28:41.262552","H170-1802-62360","HR2-180-461356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2024-07-28 12:54:44.180125","H170-1802-62358","HR2-180-461358",NA,NA,NA,NA,NA,NA,NA,NA,NA
