EVENT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Type,Subtype,Description,Values,,,,,,,Latitude,Longitude,GPS HDOP
EVENT_FAULT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Fault Importance,Fault Code,Fault Description
EVENT_INIT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),External Time Zone,Firmware Version
EVENT_OFFLOAD_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Time Zone,HR Total Accepted Detections,PPM Total Accepted Detections,Memory Remaining (%),Battery Remaining (%),Original File
HEALTH_HR2_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Line Voltage (V),Memory Remaining (%),RTC Time
TEMP_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Ambient (deg C),Internal (deg C)
TEMP_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Ambient Min (deg C),Ambient Max (deg C),Ambient Mean (deg C),Sample Count,Accumulation Period (s)
DATA_SOURCE_FILE,HR2-180 461358 2024-07-29 173959.vdat,d527f0af-a96f-4a54-9e6e-ff499071f6ea,com.vemco.file.vrdp.vrhr2/1.0.0,49195,ORIGINAL
DET,2024-07-29 19:16:36.259109,2024-07-29 19:16:35.330997,,-0.928111130,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:16:46.170852,2024-07-29 19:16:45.242656,,-0.928195256,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:16:51.495697,2024-07-29 19:16:50.567456,,-0.928240451,HR2-180,461358,3,HR,H170-1802-62360,62360,,,78,29.3,,5,,,,
DET,2024-07-29 19:17:08.759536,2024-07-29 19:17:07.831149,,-0.928386978,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:17:17.731414,2024-07-29 19:17:16.80295,,-0.928463127,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:17:38.759918,2024-07-29 19:17:37.831276,,-0.928641606,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:17:46.496871,2024-07-29 19:17:45.568163,,-0.928707274,HR2-180,461358,3,HR,H170-1802-62360,62360,,,80.6,29,,7,,,,
DET,2024-07-29 19:17:49.292205,2024-07-29 19:17:48.363474,,-0.928730999,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:17:51.497009,2024-07-29 19:17:50.568259,,-0.928749712,HR2-180,461358,3,HR,H170-1802-62360,62360,,,79.9,29,,3,,,,
DET,2024-07-29 19:18:03.760238,2024-07-29 19:18:02.831384,,-0.928853797,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:18:20.852798,2024-07-29 19:18:19.923799,,-0.928998870,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:18:29.385604,2024-07-29 19:18:28.456532,,-0.929071292,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:18:52.413497,2024-07-29 19:18:51.48423,,-0.929266742,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:18:56.260971,2024-07-29 19:18:55.331671,,-0.929299397,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:19:01.498504,2024-07-29 19:19:00.56916,,-0.929343851,HR2-180,461358,3,HR,H170-1802-62360,62360,,,81.3,29.3,,7,,,,
DET,2024-07-29 19:19:07.561889,2024-07-29 19:19:06.632493,,-0.929395314,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 19:19:23.974121,2024-07-29 19:19:23.044586,,-0.929534613,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:19:25.011337,2024-07-29 19:19:24.081793,,-0.929543416,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:19:26.499008,2024-07-29 19:19:25.569451,,-0.929556043,HR2-180,461358,3,HR,H170-1802-62360,62360,,,79.2,29.2,,7,,,,
DET,2024-07-29 19:19:57.511764,2024-07-29 19:19:56.581944,,-0.929819264,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DIAG_HR2,2024-07-29 19:20:00,2024-07-29 19:19:59.070159,,-0.929840382,HR2-180,461358,35,22,7,4,144,18,144,14,13.5
TEMP,2024-07-29 19:20:00,2024-07-29 19:19:59.070159,,-0.929840382,HR2-180,461358,24.6,25.0
ATTITUDE,2024-07-29 19:20:00,2024-07-29 19:19:59.070159,,-0.929840382,HR2-180,461358,35
DET,2024-07-29 19:20:27.096466,2024-07-29 19:20:26.166395,,-0.930070364,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:20:28.137176,2024-07-29 19:20:27.207096,,-0.930079197,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:20:54.387512,2024-07-29 19:20:53.45721,,-0.930301997,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:20:58.657196,2024-07-29 19:20:57.726857,,-0.930338236,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:21:21.887878,2024-07-29 19:21:20.957342,,-0.930535406,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:21:30.217819,2024-07-29 19:21:29.287212,,-0.930606107,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:21:52.513305,2024-07-29 19:21:51.582509,,-0.930795340,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:22:01.778488,2024-07-29 19:22:00.847614,,-0.930873978,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:22:19.388656,2024-07-29 19:22:18.457632,,-0.931023445,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:22:31.503585,2024-07-29 19:22:30.572458,,-0.931126270,HR2-180,461358,3,HR,H170-1802-62360,62360,,,77.6,29.1,,4,,,,
DET,2024-07-29 19:22:33.339157,2024-07-29 19:22:32.408015,,-0.931141850,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:22:48.764053,2024-07-29 19:22:47.83278,,-0.931272769,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:23:04.899841,2024-07-29 19:23:03.968431,,-0.931409721,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:23:22.514495,2024-07-29 19:23:21.582935,,-0.931559226,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:23:36.460449,2024-07-29 19:23:35.528771,,-0.931677592,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:23:46.505233,2024-07-29 19:23:45.57347,,-0.931762847,HR2-180,461358,3,HR,H170-1802-62360,62360,,,79.8,28.8,,7,,,,
DET,2024-07-29 19:23:54.293655,2024-07-29 19:23:53.361826,,-0.931828952,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 19:23:55.014907,2024-07-29 19:23:54.083071,,-0.931835073,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:24:01.505752,2024-07-29 19:24:00.573861,,-0.931890164,HR2-180,461358,3,HR,H170-1802-62360,62360,,,78.9,29.1,,4,,,,
DET,2024-07-29 19:24:08.021194,2024-07-29 19:24:07.089248,,-0.931945464,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:24:11.505981,2024-07-29 19:24:10.574005,,-0.931975041,HR2-180,461358,3,HR,H170-1802-62360,62360,,,80.1,30.5,,5,,,,
DET,2024-07-29 19:24:25.640335,2024-07-29 19:24:24.708239,,-0.932095007,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:24:39.581848,2024-07-29 19:24:38.649634,,-0.932213335,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:24:51.890686,2024-07-29 19:24:50.958368,,-0.932317807,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:25:11.142547,2024-07-29 19:25:10.210065,,-0.932481207,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:25:20.016052,2024-07-29 19:25:19.083495,,-0.932556521,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:25:31.507492,2024-07-29 19:25:30.574837,,-0.932654055,HR2-180,461358,3,HR,H170-1802-62360,62360,,,77.2,30,,3,,,,
DET,2024-07-29 19:25:42.70314,2024-07-29 19:25:41.77039,,-0.932749078,HR2-180,461358,2,PPM,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 19:25:51.891479,2024-07-29 19:25:50.958651,,-0.932827064,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:26:21.266876,2024-07-29 19:26:20.333799,,-0.933076388,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:26:55.017318,2024-07-29 19:26:54.083955,,-0.933362845,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:27:28.142776,2024-07-29 19:27:27.209132,,-0.933643998,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:27:59.393173,2024-07-29 19:27:58.459263,,-0.933909236,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:28:27.518569,2024-07-29 19:28:26.584421,,-0.934147950,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:28:56.469604,2024-07-29 19:28:55.53521,,-0.934393672,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 19:28:59.393981,2024-07-29 19:28:58.459562,,-0.934418493,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:29:28.769378,2024-07-29 19:29:27.83471,,-0.934667817,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DIAG_HR2,2024-07-29 19:30:00,2024-07-29 19:29:59.065067,,-0.934932887,HR2-180,461358,30,19,5,7,88,11,87,8,12
TEMP,2024-07-29 19:30:00,2024-07-29 19:29:59.065067,,-0.934932887,HR2-180,461358,24.6,25.1
ATTITUDE,2024-07-29 19:30:00,2024-07-29 19:29:59.065067,,-0.934932887,HR2-180,461358,30
DET,2024-07-29 19:30:02.519821,2024-07-29 19:30:01.584866,,-0.934954274,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:30:35.645278,2024-07-29 19:30:34.710042,,-0.935235426,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:31:07.52069,2024-07-29 19:31:06.585184,,-0.935505969,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:31:36.896087,2024-07-29 19:31:35.960331,,-0.935755293,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:32:10.64653,2024-07-29 19:32:09.710488,,-0.936041750,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:32:43.771957,2024-07-29 19:32:42.835634,,-0.936322903,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:33:15.647399,2024-07-29 19:33:14.710805,,-0.936593446,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:33:29.629165,2024-07-29 19:33:28.692452,,-0.936712116,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 19:33:45.022796,2024-07-29 19:33:44.085953,,-0.936842770,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:34:19.398239,2024-07-29 19:34:18.461104,,-0.937134531,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:34:53.148681,2024-07-29 19:34:52.21126,,-0.937420988,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:35:26.274124,2024-07-29 19:35:25.336421,,-0.937702141,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:35:58.149551,2024-07-29 19:35:57.211578,,-0.937972684,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:36:27.524948,2024-07-29 19:36:26.586725,,-0.938222008,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:37:01.27539,2024-07-29 19:37:00.336881,,-0.938508465,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:37:33.775802,2024-07-29 19:37:32.837017,,-0.938784312,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:38:04.660736,2024-07-29 19:38:03.721689,,-0.939046448,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 19:38:31.276565,2024-07-29 19:38:30.337292,,-0.939272351,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:39:00.026931,2024-07-29 19:38:59.087414,,-0.939516369,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:39:33.152404,2024-07-29 19:39:32.212606,,-0.939797522,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DIAG_HR2,2024-07-29 19:40:00,2024-07-29 19:39:59.059974,,-0.940025391,HR2-180,461358,98,19,0,6,0,0,0,0,12
TEMP,2024-07-29 19:40:00,2024-07-29 19:39:59.059974,,-0.940025391,HR2-180,461358,25.5,25.1
ATTITUDE,2024-07-29 19:40:00,2024-07-29 19:39:59.059974,,-0.940025391,HR2-180,461358,98
DET,2024-07-29 19:40:05.027816,2024-07-29 19:40:04.087747,,-0.940068065,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:40:34.403198,2024-07-29 19:40:33.46288,,-0.940317389,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:40:51.524261,2024-07-29 19:40:50.583798,,-0.940462704,HR2-180,461358,3,HR,H170-1802-62360,62360,,,21.4,19.6,,6,,,,
DET,2024-07-29 19:41:08.778671,2024-07-29 19:41:07.838061,,-0.940609151,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:41:43.154113,2024-07-29 19:41:42.213212,,-0.940900913,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:42:16.904556,2024-07-29 19:42:15.963368,,-0.941187370,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:42:43.670364,2024-07-29 19:42:42.728949,,-0.941414545,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 19:42:50.029998,2024-07-29 19:42:49.088529,,-0.941468522,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:43:21.905426,2024-07-29 19:43:20.963686,,-0.941739065,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:43:51.280822,2024-07-29 19:43:50.338833,,-0.941988389,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:44:25.031265,2024-07-29 19:44:24.08899,,-0.942274846,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:44:58.156707,2024-07-29 19:44:57.214151,,-0.942555999,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:45:29.407104,2024-07-29 19:45:28.464282,,-0.942821237,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:45:56.907485,2024-07-29 19:45:55.96443,,-0.943054646,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:46:27.532867,2024-07-29 19:46:26.589552,,-0.943314579,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:46:54.408233,2024-07-29 19:46:53.46469,,-0.943542684,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:47:23.158615,2024-07-29 19:47:22.214828,,-0.943786703,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:47:30.402084,2024-07-29 19:47:29.458235,,-0.943848182,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 19:47:56.284072,2024-07-29 19:47:55.340004,,-0.944067856,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:48:06.533493,2024-07-29 19:48:05.589338,,-0.944154848,HR2-180,461358,3,HR,H170-1802-62360,62360,,,20.7,19.9,,3,,,,
DET,2024-07-29 19:48:27.534469,2024-07-29 19:48:26.590135,,-0.944333094,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:48:55.659835,2024-07-29 19:48:54.715263,,-0.944571808,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:49:27.535278,2024-07-29 19:49:26.590435,,-0.944842351,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:49:56.910659,2024-07-29 19:49:55.965567,,-0.945091675,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DIAG_HR2,2024-07-29 19:50:00,2024-07-29 19:49:59.054882,,-0.945117896,HR2-180,461358,84,19,2,7,0,0,0,0,12
TEMP,2024-07-29 19:50:00,2024-07-29 19:49:59.054882,,-0.945117896,HR2-180,461358,25.3,25.2
ATTITUDE,2024-07-29 19:50:00,2024-07-29 19:49:59.054882,,-0.945117896,HR2-180,461358,84
DET,2024-07-29 19:50:30.661117,2024-07-29 19:50:29.715738,,-0.945378132,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:51:03.786544,2024-07-29 19:51:02.840884,,-0.945659284,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:51:35.036956,2024-07-29 19:51:34.091031,,-0.945924523,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:52:02.537322,2024-07-29 19:52:01.591164,,-0.946157932,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:52:32.578018,2024-07-29 19:52:31.631605,,-0.946412903,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 19:52:33.162734,2024-07-29 19:52:32.216316,,-0.946417866,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:53:00.038085,2024-07-29 19:52:59.091439,,-0.946645970,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:53:29.413482,2024-07-29 19:53:28.466586,,-0.946895294,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:54:03.788925,2024-07-29 19:54:02.841737,,-0.947187056,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:54:37.539367,2024-07-29 19:54:36.591893,,-0.947473513,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:55:10.039779,2024-07-29 19:55:09.092029,,-0.947749361,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:55:40.665206,2024-07-29 19:55:39.717196,,-0.948009294,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:56:07.540573,2024-07-29 19:56:06.592335,,-0.948237399,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:56:36.290939,2024-07-29 19:56:35.342457,,-0.948481418,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:57:05.971572,2024-07-29 19:57:05.022838,,-0.948733333,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 19:57:08.791366,2024-07-29 19:57:07.842608,,-0.948757266,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:57:38.791748,2024-07-29 19:57:37.842736,,-0.949011894,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:58:03.792083,2024-07-29 19:58:02.842858,,-0.949224085,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:58:29.417434,2024-07-29 19:58:28.467992,,-0.949441580,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:58:55.66777,2024-07-29 19:58:54.718105,,-0.949664380,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:59:23.793167,2024-07-29 19:59:22.843263,,-0.949903094,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 19:59:55.043548,2024-07-29 19:59:54.093379,,-0.950168332,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DIAG_HR2,2024-07-29 20:00:00,2024-07-29 19:59:59.049789,,-0.950210400,HR2-180,461358,84,19,0,6,0,0,0,0,12
TEMP,2024-07-29 20:00:00,2024-07-29 19:59:59.049789,,-0.950210400,HR2-180,461358,25.6,25.5
ATTITUDE,2024-07-29 20:00:00,2024-07-29 19:59:59.049789,,-0.950210400,HR2-180,461358,84
DET,2024-07-29 20:00:22.543914,2024-07-29 20:00:21.593512,,-0.950401742,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:00:52.544311,2024-07-29 20:00:51.593654,,-0.950656370,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:01:18.169647,2024-07-29 20:01:17.218773,,-0.950873866,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:01:41.705169,2024-07-29 20:01:40.754095,,-0.951073624,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 20:01:44.419998,2024-07-29 20:01:43.468901,,-0.951096666,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:01:44.420852,2024-07-29 20:01:43.469755,,-0.951096673,HR2-180,461358,3,HR,H170-1802-43106,43106,,,84.9,37.1,,5,,,,
DET,2024-07-29 20:02:12.545364,2024-07-29 20:02:11.594028,,-0.951335380,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:02:44.420806,2024-07-29 20:02:43.4692,,-0.951605923,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:03:13.796203,2024-07-29 20:03:12.844347,,-0.951855247,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:03:48.171646,2024-07-29 20:03:47.219498,,-0.952147009,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:04:22.547103,2024-07-29 20:04:21.594664,,-0.952438771,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:04:56.297561,2024-07-29 20:04:55.344835,,-0.952725228,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:05:29.422988,2024-07-29 20:05:28.469981,,-0.953006380,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:06:01.298431,2024-07-29 20:06:00.345154,,-0.953276923,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:06:22.11882,2024-07-29 20:06:21.165366,,-0.953453636,HR2-180,461358,1,PPM_SELF,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 20:06:30.048797,2024-07-29 20:06:29.095276,,-0.953520942,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:07:03.17424,2024-07-29 20:07:02.220437,,-0.953802095,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:07:34.424667,2024-07-29 20:07:33.470599,,-0.954067333,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:08:01.925003,2024-07-29 20:08:00.970702,,-0.954300742,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:08:31.925415,2024-07-29 20:08:30.970859,,-0.954555371,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:08:57.55075,2024-07-29 20:08:56.595977,,-0.954772866,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:09:23.801086,2024-07-29 20:09:22.84609,,-0.954995666,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DET,2024-07-29 20:09:51.301467,2024-07-29 20:09:50.346237,,-0.955229076,HR2-180,461358,3,HR_SELF,H170-1802-62358,62358,,,,,,10,,,,
DIAG_HR2,2024-07-29 20:10:00,2024-07-29 20:09:59.044697,,-0.955302905,HR2-180,461358,86,19,1,4,4,0,0,0,12
TEMP,2024-07-29 20:10:00,2024-07-29 20:09:59.044697,,-0.955302905,HR2-180,461358,25.8,25.7
